epoch,train_loss,val_loss
93,2.581754446029663,3.3174845377604165
94,2.5797886848449707,3.3795169989267984
95,2.5802230834960938,3.3539212544759116
96,2.5806095600128174,3.352677861849467
97,2.5874781608581543,3.3428099155426025
98,2.629098653793335,3.5515957276026406
99,2.5877649784088135,3.3042810360590615
100,2.6588704586029053,3.8048530419667563
101,2.6437203884124756,3.323283235232035
102,2.585463285446167,3.3195096254348755
103,2.582892417907715,3.420873006184896
104,2.5809285640716553,3.474844813346863
105,2.5811686515808105,3.5252597332000732
106,2.581975221633911,3.567673126856486
107,2.580427408218384,3.5992197593053183
108,2.5782201290130615,3.635528643925985
109,2.5781164169311523,3.7018657525380454
110,2.5798144340515137,3.6440494060516357
111,2.578284978866577,3.7568893432617188
112,2.5780029296875,3.672993779182434
113,2.594531536102295,3.772574265797933
114,2.610438108444214,3.506468733151754
115,2.5910935401916504,3.541952610015869
116,2.5833544731140137,3.2868290742238364
117,2.581127405166626,3.3094160556793213
118,2.5797386169433594,3.330073038736979
119,2.5794994831085205,3.3486589193344116
120,2.5789053440093994,3.370301087697347
121,2.579101800918579,3.3806276321411133
122,2.5782647132873535,3.4094142516454062
123,2.5802206993103027,3.4056371053059897
124,2.577914237976074,3.4561806122461953
125,2.5787453651428223,3.435880740483602
126,2.577792167663574,3.475892941157023
127,2.578421115875244,3.463485320409139
128,2.5776331424713135,3.5037022034327188
129,2.5784034729003906,3.4868616263071694
130,2.5775845050811768,3.534551819165548
131,2.5793070793151855,3.5045533180236816
132,2.5934319496154785,3.6157685120900473
133,2.578287363052368,3.513867497444153
134,2.577322244644165,3.5378759702046714
135,2.579936981201172,3.5003029505411782
136,2.577517032623291,3.5544544458389282
137,2.5808157920837402,3.5522368351618447
138,2.5898563861846924,3.811598221460978
139,2.5767734050750732,3.6911392211914062
140,2.5765738487243652,3.728983521461487
141,2.5776522159576416,3.6928263902664185
142,2.576476812362671,3.7772600650787354
143,2.5811619758605957,3.7662882804870605
144,2.575988292694092,3.854394276936849
145,2.5763397216796875,3.8011156717936196
146,2.5756161212921143,3.9388731320699057
147,2.5761263370513916,3.8273457686106362
148,2.5755767822265625,3.954069455464681
149,2.5758352279663086,3.8821118672688804
150,2.5756475925445557,4.0166090329488116
151,2.5763676166534424,3.858227252960205
152,2.580763101577759,3.975860118865967
153,2.5760750770568848,4.109877427419026
154,2.5764474868774414,3.9342625935872397
155,2.5753965377807617,3.966400067011515
156,2.5753016471862793,3.996671120325724
157,2.5752787590026855,4.011832078297933
158,2.575254201889038,4.033155123392741
159,2.5752367973327637,4.049233039220174
160,2.5752217769622803,4.066587845484416
161,2.5752084255218506,4.081246852874756
162,2.5751969814300537,4.096129735310872
163,2.5751867294311523,4.109455585479736
164,2.575178384780884,4.1226136684417725
165,2.5751709938049316,4.134851137797038
166,2.5751638412475586,4.146732648213704
167,2.5751571655273438,4.1579562822977705
168,2.575151205062866,4.1689363320668535
169,2.5751454830169678,4.179256518681844
170,2.5751407146453857,4.189479112625122
171,2.5751359462738037,4.199120044708252
172,2.575131416320801,4.208521922429402
173,2.5751278400421143,4.217607180277507
174,2.5751242637634277,4.226388772328694
175,2.575120687484741,4.234989404678345
176,2.575117349624634,4.243245045344035
177,2.5751149654388428,4.251304308573405
178,2.5751113891601562,4.259123802185059
179,2.5751090049743652,4.266734838485718
180,2.575106620788574,4.274214506149292
181,2.575104236602783,4.2815624078114825
182,2.5751023292541504,4.288534164428711
183,2.5750999450683594,4.295476198196411
184,2.5750975608825684,4.302239497502645
185,2.5750961303710938,4.308868010838826
186,2.575093984603882,4.315272967020671
187,2.5750925540924072,4.321722586949666
188,2.5750908851623535,4.327649434407552
189,2.575089454650879,4.334076563517253
190,2.575087547302246,4.339532295862834
191,2.575086832046509,4.345767100652059
192,2.5750856399536133,4.3509782155354815
193,2.5750842094421387,4.357168197631836
194,2.5750832557678223,4.362083991368611
195,2.5750813484191895,4.368064085642497
196,2.575080633163452,4.372773249944051
197,2.5750796794891357,4.3786970774332685
198,2.5750784873962402,4.383082866668701
199,2.5750772953033447,4.388996044794719
200,2.575077533721924,4.393063465754191
201,2.575076103210449,4.398890892664592
202,2.5750746726989746,4.402884403864543
203,2.5750741958618164,4.408548196156819
204,2.575073719024658,4.412395636240642
205,2.5750722885131836,4.417876958847046
206,2.5750718116760254,4.421721378962199
207,2.575071096420288,4.426943461100261
208,2.57507061958313,4.430756648381551
209,2.5750694274902344,4.435774485270183
210,2.575068950653076,4.439468304316203
211,2.575068235397339,4.444329261779785
212,2.575068235397339,4.447928269704183
213,2.5750672817230225,4.452635924021403
214,2.5750668048858643,4.456228971481323
215,2.575065851211548,4.460734923680623
216,2.5750656127929688,4.464283625284831
217,2.5750651359558105,4.468673467636108
218,2.5750644207000732,4.472145398457845
219,2.575063943862915,4.476434548695882
220,2.5750629901885986,4.479758103688558
221,2.5750632286071777,4.483939568201701
222,2.5750620365142822,4.487164497375488
223,2.575061798095703,4.491326649983724
224,2.575061798095703,4.494398355484009
225,2.575061321258545,4.498538891474406
226,2.5750606060028076,4.501515070597331
227,2.5750601291656494,4.50559647878011
228,2.575059413909912,4.508500099182129
229,2.575059652328491,4.51250163714091
230,2.575058937072754,4.515433073043823
231,2.5750584602355957,4.519176801045735
232,2.5750582218170166,4.52225128809611
233,2.5750575065612793,4.525739351908366
234,2.575057029724121,4.528963406880696
235,2.575057029724121,4.532105127970378
236,2.575057029724121,4.535638014475505
237,2.575056791305542,4.538165012995402
238,2.575056552886963,4.542271614074707
239,2.5750558376312256,4.544164180755615
240,2.5750553607940674,4.548663139343262
241,2.5750553607940674,4.550266345342
242,2.5750551223754883,4.554646333058675
243,2.575054168701172,4.556505123774211
244,2.575054407119751,4.5602920850118
245,2.575054168701172,4.562904675801595
246,2.5750536918640137,4.565831979115804
247,2.5750532150268555,4.569123824437459
248,2.5750532150268555,4.571194648742676
249,2.5750529766082764,4.575151602427165
250,2.5750527381896973,4.5765979290008545
251,2.575052499771118,4.580829779307048
252,2.57505202293396,4.582132736841838
253,2.57505202293396,4.586067994435628
254,2.57505202293396,4.588037729263306
255,2.575051784515381,4.59094762802124
256,2.5750513076782227,4.594063917795817
257,2.5750508308410645,4.5956958929697675
258,2.5750508308410645,4.599718729654948
259,2.5750505924224854,4.60055152575175
260,2.5750503540039062,4.604925870895386
261,2.575050115585327,4.605582078297933
262,2.575049877166748,4.609939257303874
263,2.57504940032959,4.6108284791310625
264,2.57504940032959,4.614587306976318
265,2.57504940032959,4.6162647406260175
266,2.57504940032959,4.618918736775716
267,2.5750489234924316,4.62122901280721
268,2.5750491619110107,4.6233235994974775
269,2.5750482082366943,4.626151164372762
270,2.5750486850738525,4.6275685628255205
271,2.5750482082366943,4.630728006362915
272,2.5750482082366943,4.632282177607219
273,2.5750482082366943,4.6346861521403
274,2.5750479698181152,4.637513558069865
275,2.575047731399536,4.638149579366048
276,2.575047731399536,4.6427836418151855
277,2.575047492980957,4.642205476760864
278,2.575047492980957,4.6471617221832275
279,2.5750467777252197,4.647052605946858
280,2.5750467777252197,4.650931358337402
281,2.5750460624694824,4.651986996332805
282,2.5750463008880615,4.654873609542847
283,2.5750460624694824,4.656640688578288
284,2.5750460624694824,4.65902304649353
285,2.5750460624694824,4.660965760548909
286,2.5750463008880615,4.663245439529419
287,2.575045585632324,4.665180047353108
288,2.575045585632324,4.667520761489868
289,2.575045347213745,4.669288078943889
290,2.575044870376587,4.671849012374878
291,2.575045347213745,4.673224131266276
292,2.575045108795166,4.676198323567708
293,2.575045108795166,4.677056709925334
294,2.575045108795166,4.6803516546885175
295,2.5750443935394287,4.681032657623291
296,2.5750443935394287,4.684381643931071
297,2.5750443935394287,4.684994459152222
298,2.5750439167022705,4.688299655914307
299,2.5750441551208496,4.6891186237335205
