epoch,train_loss,val_loss
58,2.6175014972686768,3.6577182610829673
59,2.6125247478485107,3.763396739959717
60,2.608299493789673,3.7314885457356772
61,2.61076021194458,3.7054194609324136
62,2.609166145324707,3.7655880451202393
63,2.6107568740844727,3.7955320676167807
64,2.612525701522827,3.755953391393026
65,2.6175711154937744,3.7442007859547934
66,2.6251912117004395,3.7902069886525473
67,2.6195802688598633,3.7618138790130615
68,2.61073637008667,3.807295083999634
69,2.6122899055480957,3.836219151814779
70,2.609856605529785,3.798535426457723
71,2.6080586910247803,3.84989325205485
72,2.606754779815674,3.8285080591837564
73,2.605896472930908,3.8901216983795166
74,2.6058602333068848,3.862717549006144
75,2.6054532527923584,3.9215126832326255
76,2.6056110858917236,3.87982177734375
77,2.6051888465881348,3.942951520284017
78,2.6053519248962402,3.918102979660034
79,2.6051580905914307,3.966911236445109
80,2.605222463607788,3.9513723850250244
81,2.6050591468811035,3.996457576751709
82,2.6050665378570557,3.976290782292684
83,2.6049511432647705,4.023619333902995
84,2.6049838066101074,4.009607235590617
85,2.6050028800964355,4.053787151972453
86,2.605177879333496,4.039018710454305
87,2.6051535606384277,4.083741982777913
88,2.605469226837158,4.047654231389363
89,2.605301856994629,4.092767635981242
90,2.605607748031616,4.04936162630717
91,2.605252742767334,4.0958694616953535
92,2.6051623821258545,4.072654167811076
93,2.6049444675445557,4.107079029083252
94,2.6045074462890625,4.107887506484985
95,2.6042699813842773,4.140376965204875
96,2.604168176651001,4.144407033920288
97,2.604022979736328,4.17102066675822
98,2.6039891242980957,4.175360997517903
99,2.60390043258667,4.198395649592082
100,2.603876829147339,4.202730814615886
101,2.603820562362671,4.223609050114949
102,2.6038107872009277,4.225983699162801
103,2.6037771701812744,4.247093121210734
104,2.603787422180176,4.2433247566223145
105,2.603807210922241,4.267252206802368
106,2.6039135456085205,4.245028734207153
107,2.6046481132507324,4.255367199579875
108,2.6050755977630615,4.195635477701823
109,2.6087491512298584,4.144342978795369
110,2.6057043075561523,4.053009033203125
111,2.605579376220703,4.156664689381917
112,2.6074283123016357,4.1426600615183515
113,2.6108856201171875,4.207682927449544
114,2.6138594150543213,4.1438852945963545
115,2.619361639022827,4.2507890065511065
116,2.617629051208496,4.154722213745117
117,2.6100428104400635,4.189968109130859
118,2.6056325435638428,4.208051919937134
119,2.6039834022521973,4.221463282903035
120,2.6038758754730225,4.238511085510254
121,2.603821039199829,4.2517391840616865
122,2.603792428970337,4.265045642852783
123,2.6037564277648926,4.276734431584676
124,2.6037347316741943,4.2885825634002686
125,2.6037051677703857,4.299318790435791
126,2.6036882400512695,4.31015682220459
127,2.603663444519043,4.320361296335856
128,2.6036505699157715,4.330584526062012
129,2.603628635406494,4.340058485666911
130,2.6036174297332764,4.34938383102417
131,2.6035969257354736,4.357715606689453
132,2.6035921573638916,4.367229461669922
133,2.6035711765289307,4.37437089284261
134,2.603571653366089,4.3840382893880205
135,2.603551149368286,4.3896910349528
136,2.603560447692871,4.399380048116048
137,2.6035408973693848,4.403545538584392
138,2.6035661697387695,4.41392183303833
139,2.6035566329956055,4.4145487149556475
140,2.603609800338745,4.427881081899007
141,2.6036343574523926,4.419284025828044
142,2.6036579608917236,4.438538392384847
143,2.6038146018981934,4.407561302185059
144,2.603929042816162,4.4288099606831866
145,2.604501247406006,4.355846405029297
146,2.605526924133301,4.343267440795898
147,2.605151891708374,4.277210632960002
148,2.604442596435547,4.279936790466309
149,2.603834390640259,4.289270242055257
150,3.1271402835845947,4.397566477457683
151,2.9311699867248535,3.815666913986206
152,2.745760440826416,3.4491611321767173
153,2.650174856185913,3.330951690673828
154,2.615678071975708,3.5550032456715903
155,2.6111226081848145,3.6144402821858725
156,2.6132071018218994,3.690695285797119
157,2.608712911605835,3.716036081314087
158,2.6075246334075928,3.7574583689371743
159,2.606877565383911,3.7902732690175376
160,2.606449604034424,3.8188079992930093
161,2.606121063232422,3.846597115198771
162,2.6058316230773926,3.8702595233917236
163,2.605621576309204,3.8960720698038735
164,2.6054115295410156,3.9151601791381836
165,2.6052703857421875,3.9372336069742837
166,2.605109930038452,3.9522549311319985
167,2.605013847351074,3.9718663692474365
168,2.6048851013183594,3.9840780893961587
169,2.6048147678375244,4.002458890279134
170,2.6047074794769287,4.012255112330119
171,2.60465669631958,4.029169956843059
172,2.604567050933838,4.037023703257243
173,2.6045327186584473,4.054698546727498
174,2.6044511795043945,4.059493780136108
175,2.604433536529541,4.077966372172038
176,2.6043550968170166,4.080789089202881
177,2.604341745376587,4.098816156387329
178,2.604271173477173,4.099796454111735
179,2.6042637825012207,4.1178244749705
180,2.604198694229126,4.117823123931885
181,2.604194164276123,4.135502656300862
182,2.604137897491455,4.1343512535095215
183,2.60414457321167,4.153180122375488
184,2.6040892601013184,4.150535504023234
185,2.6040942668914795,4.1686380704243975
186,2.6040425300598145,4.165793100992839
187,2.6040444374084473,4.182900110880534
188,2.6039974689483643,4.181120077768962
189,2.603994607925415,4.1967339515686035
190,2.6039528846740723,4.196098168690999
191,2.603951930999756,4.209758281707764
192,2.603912115097046,4.2109479904174805
193,2.6039047241210938,4.221673011779785
194,2.6038730144500732,4.225448449452718
195,2.6038641929626465,4.234035491943359
196,2.6038401126861572,4.238756497701009
197,2.603830575942993,4.246613343556722
198,2.6038107872009277,4.251142660776774
199,2.6038033962249756,4.258726914723714
200,2.6037850379943848,4.262720266977946
201,2.6037802696228027,4.270708243052165
202,2.603762149810791,4.273216724395752
203,2.6037633419036865,4.283237934112549
204,2.603742837905884,4.28274663289388
205,2.6037609577178955,4.2958418528238935
206,2.6037378311157227,4.289211273193359
207,2.603804349899292,4.309939861297607
208,2.603773355484009,4.294520378112793
209,2.603898286819458,4.321533997853597
210,2.6038529872894287,4.297170797983806
211,2.603938579559326,4.326388041178386
212,2.603911876678467,4.29964033762614
213,2.6038427352905273,4.32561461130778
214,2.603806972503662,4.310225168863933
215,2.6037380695343018,4.325127601623535
216,2.603684663772583,4.324756781260173
217,2.603665351867676,4.332731564839681
218,2.6036391258239746,4.336049238840739
219,2.603630542755127,4.341812610626221
220,2.603618860244751,4.3459672927856445
221,2.6036126613616943,4.350944519042969
222,2.603604555130005,4.355384985605876
223,2.6035983562469482,4.359886487325032
224,2.6035916805267334,4.3641970952351885
225,2.6035854816436768,4.368374029795329
226,2.603579521179199,4.372593402862549
227,2.603574275970459,4.376594702402751
228,2.6035680770874023,4.380630016326904
229,2.603563070297241,4.384612878163655
230,2.60355806350708,4.388546943664551
231,2.60355281829834,4.392341772715251
232,2.6035475730895996,4.3960185050964355
233,2.603543519973755,4.39997927347819
234,2.603538751602173,4.403539816538493
235,2.603534698486328,4.407260894775391
236,2.6035304069519043,4.4108686447143555
237,2.6035258769989014,4.414386749267578
238,2.6035218238830566,4.418074448903401
239,2.603517770767212,4.421221097310384
240,2.603513479232788,4.425151983896892
241,2.603508472442627,4.427921295166016
242,2.603506326675415,4.4321417808532715
243,2.603501319885254,4.434208393096924
244,2.6034998893737793,4.43925682703654
245,2.6034932136535645,4.440539201100667
246,2.6034953594207764,4.446722348531087
247,2.603487253189087,4.445879777272542
248,2.60349702835083,4.454766909281413
249,2.603489875793457,4.450311342875163
250,2.6035194396972656,4.4629794756571455
251,2.60351300239563,4.453246434529622
252,2.603584051132202,4.471757729848226
253,2.6035754680633545,4.453967889149983
254,2.6036787033081055,4.4782107671101885
255,2.6036813259124756,4.453411261240642
256,2.603776693344116,4.4797844886779785
257,2.603769063949585,4.449940999348958
258,2.603728771209717,4.474611282348633
259,2.6036734580993652,4.454969724019368
260,2.603590250015259,4.469264189402263
261,2.6035168170928955,4.465837160746257
262,2.6034913063049316,4.472346464792888
263,2.6034624576568604,4.473337491353353
264,2.6034529209136963,4.477128346761067
265,2.6034445762634277,4.47942050298055
266,2.603440761566162,4.482584476470947
267,2.6034364700317383,4.485315640767415
268,2.603433847427368,4.4882551829020185
269,2.6034305095672607,4.491035143534343
270,2.6034281253814697,4.493884722391765
271,2.6034252643585205,4.496613502502441
272,2.6034231185913086,4.499462604522705
273,2.6034207344055176,4.502188841501872
274,2.6034178733825684,4.504923343658447
275,2.6034154891967773,4.507584730784099
276,2.6034131050109863,4.51032018661499
277,2.6034114360809326,4.512986977895101
278,2.6034085750579834,4.515792051951091
279,2.6034066677093506,4.518317540486653
280,2.6034045219421387,4.521092255910237
281,2.6034021377563477,4.52351172765096
282,2.603400230407715,4.526220003763835
283,2.603397846221924,4.528549671173096
284,2.60339617729187,4.531285127003987
285,2.603394031524658,4.533516565958659
286,2.6033921241760254,4.536147117614746
287,2.6033897399902344,4.538564682006836
288,2.603388547897339,4.54095474878947
289,2.603386878967285,4.543391068776448
290,2.603384494781494,4.545786380767822
291,2.6033825874328613,4.548237959543864
292,2.6033811569213867,4.550413767496745
293,2.603379487991333,4.5530398686726885
294,2.603377103805542,4.5550767580668134
295,2.6033759117126465,4.557725429534912
296,2.6033742427825928,4.559600671132405
297,2.6033730506896973,4.562233289082845
298,2.6033709049224854,4.564149856567383
299,2.60336971282959,4.566758791605632
